LemmaID	BunruiNo
19285	1.3392/1.5600	体-活動-生活-手足の動作/体-自然-身体-身体	1.3392-02-04-03/1.5600-16-02-01
58562	1.3392	体-活動-生活-手足の動作	1.3392-02-04-05
31826	1.3392/1.5603	体-活動-生活-手足の動作/体-自然-身体-手足・指	1.3392-02-05-01/1.5603-10-01-03
56614	1.3392	体-活動-生活-手足の動作	1.3392-02-05-02
50628	1.3392	体-活動-生活-手足の動作	1.3392-02-05-03
13909	1.3392	体-活動-生活-手足の動作	1.3392-02-05-04
59818	1.3392	体-活動-生活-手足の動作	1.3392-02-06-03
66957	1.3392	体-活動-生活-手足の動作	1.3392-02-06-04
29583	1.3392	体-活動-生活-手足の動作	1.3392-03-01-01
25061	1.3392/1.3612/1.3842	体-活動-生活-手足の動作/体-活動-待遇-刑/体-活動-事業-炊事・調理	1.3392-03-01-04/1.3612-02-01-06/1.3842-04-02-01
61693	1.3392	体-活動-生活-手足の動作	1.3392-03-01-05
48812	1.3392	体-活動-生活-手足の動作	1.3392-03-01-06
69083	1.3392	体-活動-生活-手足の動作	1.3392-03-01-07
68586	1.3392	体-活動-生活-手足の動作	1.3392-03-02-02
54133	1.3392	体-活動-生活-手足の動作	1.3392-03-04-01
64263	1.3392	体-活動-生活-手足の動作	1.3392-03-04-02
30059	1.3392	体-活動-生活-手足の動作	1.3392-03-04-03
25260	1.3392	体-活動-生活-手足の動作	1.3392-03-05-01
38887	1.3392	体-活動-生活-手足の動作	1.3392-03-06-01
11756	1.3392	体-活動-生活-手足の動作	1.3392-03-06-02
47172	1.3392	体-活動-生活-手足の動作	1.3392-03-07-01
26750	1.3392/1.3833	体-活動-生活-手足の動作/体-活動-事業-興行	1.3392-04-01-01/1.3833-03-05-04
59917	1.3392	体-活動-生活-手足の動作	1.3392-04-01-01
28220	1.3392/1.4310	体-活動-生活-手足の動作/体-生産物-食料-料理	1.3392-04-01-02/1.4310-10-02-04
136845	1.3392/1.3770	体-活動-生活-手足の動作/体-活動-経済-授受	1.3392-04-01-03/1.3770-13-02-02
194188	1.3392	体-活動-生活-手足の動作	1.3392-04-02-01
8884	1.3392/1.3770	体-活動-生活-手足の動作/体-活動-経済-授受	1.3392-04-02-02/1.3770-14-01-03
25220	1.3392	体-活動-生活-手足の動作	1.3392-04-02-03
70251	1.3392	体-活動-生活-手足の動作	1.3392-04-02-04
63838	1.3392	体-活動-生活-手足の動作	1.3392-04-02-05
198305	1.3392	体-活動-生活-手足の動作	1.3392-04-03-01
47820	1.3392/1.3613	体-活動-生活-手足の動作/体-活動-待遇-捕縛・釈放	1.3392-04-05-01/1.3613-01-01-01
54693	1.3392	体-活動-生活-手足の動作	1.3392-04-06-01
161155	1.3392	体-活動-生活-手足の動作	1.3392-04-06-02
22664	1.3392	体-活動-生活-手足の動作	1.3392-04-06-03
31609	1.3392	体-活動-生活-手足の動作	1.3392-05-01-01
219	1.3392	体-活動-生活-手足の動作	1.3392-05-02-01
198344	1.3392	体-活動-生活-手足の動作	1.3392-05-03-01
6042	1.3392	体-活動-生活-手足の動作	1.3392-06-01-01
194189	1.3392	体-活動-生活-手足の動作	1.3392-07-01-03
26033	1.3392	体-活動-生活-手足の動作	1.3392-07-02-02
4683	1.3392	体-活動-生活-手足の動作	1.3392-08-01-02
63356	1.3392	体-活動-生活-手足の動作	1.3392-09-01-01
64560	1.3392	体-活動-生活-手足の動作	1.3392-09-03-02
10494	1.3392	体-活動-生活-手足の動作	1.3392-09-05-01
87916	1.3392	体-活動-生活-手足の動作	1.3392-10-01-02
6211	1.3392	体-活動-生活-手足の動作	1.3392-10-02-01
137824	1.3392	体-活動-生活-手足の動作	1.3392-10-02-02
87924	1.3392	体-活動-生活-手足の動作	1.3392-10-02-03
194190	1.3392	体-活動-生活-手足の動作	1.3392-11-01-03
69078	1.3392	体-活動-生活-手足の動作	1.3392-11-02-01
63270	1.3392	体-活動-生活-手足の動作	1.3392-11-03-01
54820	1.3392	体-活動-生活-手足の動作	1.3392-11-04-01
54821	1.3392	体-活動-生活-手足の動作	1.3392-11-04-01
5472	1.3392	体-活動-生活-手足の動作	1.3392-11-04-02
48961	1.3392	体-活動-生活-手足の動作	1.3392-11-04-03
23165	1.3392	体-活動-生活-手足の動作	1.3392-11-04-04
61612	1.3392	体-活動-生活-手足の動作	1.3392-12-01-01
58583	1.3392	体-活動-生活-手足の動作	1.3392-12-02-01
32917	1.3392	体-活動-生活-手足の動作	1.3392-13-01-03
64404	1.3392	体-活動-生活-手足の動作	1.3392-13-02-01
63458	1.3392	体-活動-生活-手足の動作	1.3392-13-02-02
49801	1.3392	体-活動-生活-手足の動作	1.3392-13-02-03
58145	1.3392	体-活動-生活-手足の動作	1.3392-13-03-03
47958	1.3392/1.5603	体-活動-生活-手足の動作/体-自然-身体-手足・指	1.3392-13-03-04/1.5603-16-01-02
56372	1.3392	体-活動-生活-手足の動作	1.3392-14-01-02
56906	1.3392	体-活動-生活-手足の動作	1.3392-14-01-03
194191	1.3392	体-活動-生活-手足の動作	1.3392-14-02-01
46723	1.3392	体-活動-生活-手足の動作	1.3392-15-01-01
34799	1.3392	体-活動-生活-手足の動作	1.3392-15-01-02
46719	1.3392	体-活動-生活-手足の動作	1.3392-16-01-01
172745	1.3392	体-活動-生活-手足の動作	1.3392-16-01-03
335569	1.3392	体-活動-生活-手足の動作	1.3392-17-01-01
194220	1.3392	体-活動-生活-手足の動作	1.3392-17-02-02
46654	1.3392	体-活動-生活-手足の動作	1.3392-18-01-02
1799	1.3392/1.3470	体-活動-生活-手足の動作/体-活動-行為-成功・失敗	1.3392-19-01-01/1.3470-03-05-01
62712	1.3392	体-活動-生活-手足の動作	1.3392-19-02-02
53815	1.3392	体-活動-生活-手足の動作	1.3392-19-02-03
56988	1.3392	体-活動-生活-手足の動作	1.3392-19-02-04
170032	1.3392	体-活動-生活-手足の動作	1.3392-19-03-01
15636	1.3392	体-活動-生活-手足の動作	1.3392-19-03-02
53665	1.3392	体-活動-生活-手足の動作	1.3392-19-03-03
194192	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-02-01-01
195988	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-02-01-02
4166	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-02-02-03/1.3393-02-02-04
21298	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-03-01-01
198424	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-03-01-02
167273	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-03-02-01
156849	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-03-02-02
30383	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-03-02-03
29557	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-03-03-01
57139	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-04-01-02
50512	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-04-01-03
35533	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-04-01-05
1683	1.3393/1.5710	体-活動-生活-口・鼻・目の動作/体-自然-生命-生理	1.3393-04-03-02/1.5710-04-01-03
20062	1.3393/1.5710	体-活動-生活-口・鼻・目の動作/体-自然-生命-生理	1.3393-04-05-01/1.5710-09-01-01
58656	1.3393/1.5710	体-活動-生活-口・鼻・目の動作/体-自然-生命-生理	1.3393-04-05-02/1.5710-09-01-03
15949	1.3393/1.5710	体-活動-生活-口・鼻・目の動作/体-自然-生命-生理	1.3393-04-06-01/1.5710-06-01-01
10127	1.3393/1.5710	体-活動-生活-口・鼻・目の動作/体-自然-生命-生理	1.3393-04-06-02/1.5710-08-01-01/1.5710-08-01-03
4471	1.3393/1.5607/1.5710	体-活動-生活-口・鼻・目の動作/体-自然-身体-体液・分泌物/体-自然-生命-生理	1.3393-04-07-01/1.5607-20-01-02/1.5710-13-01-01
70667	1.3393/1.5710	体-活動-生活-口・鼻・目の動作/体-自然-生命-生理	1.3393-05-01-01/1.5710-10-01-02
194194	1.3393/1.5710	体-活動-生活-口・鼻・目の動作/体-自然-生命-生理	1.3393-05-01-02/1.5710-10-01-01
2928	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-05-01-03
167185	1.3393	体-活動-生活-口・鼻・目の動作	1.3393-05-02-01
37336	1.3393/1.5702	体-活動-生活-口・鼻・目の動作/体-自然-生命-死	1.3393-05-03-01/1.5702-01-05-02
51429	1.3393/1.5601	体-活動-生活-口・鼻・目の動作/体-自然-身体-頭・目鼻・顔	1.3393-05-04-03/1.5601-32-02-02
56876	1.3393/1.5601	体-活動-生活-口・鼻・目の動作/体-自然-身体-頭・目鼻・顔	1.3393-05-04-04/1.5601-32-02-03
24657	1.3400	体-活動-行為-義務	1.3400-01-01-01
25885	1.3400	体-活動-行為-義務	1.3400-01-01-03
28669	1.3400	体-活動-行為-義務	1.3400-02-01-01
67789	1.3400	体-活動-行為-義務	1.3400-02-01-02
55758	1.3400	体-活動-行為-義務	1.3400-02-01-03
26338	1.3400	体-活動-行為-義務	1.3400-02-01-04
67780	1.3400	体-活動-行為-義務	1.3400-02-01-05
12387	1.3400	体-活動-行為-義務	1.3400-02-02-01
9083	1.3400	体-活動-行為-義務	1.3400-02-02-02
68658	1.3400	体-活動-行為-義務	1.3400-02-02-03
68978	1.3400	体-活動-行為-義務	1.3400-02-02-04
32875	1.3400/1.3730	体-活動-行為-義務/体-活動-経済-価格・費用	1.3400-03-01-01/1.3730-13-02-03
32516	1.3400	体-活動-行為-義務	1.3400-03-01-02
68001	1.3400	体-活動-行為-義務	1.3400-03-01-03
28183	1.3400/1.4030	体-活動-行為-義務/体-生産物-物品-荷・包み	1.3400-03-01-04/1.4030-01-01-01
28490	1.3400/1.4030	体-活動-行為-義務/体-生産物-物品-荷・包み	1.3400-03-01-05/1.4030-01-01-02
94811	1.3400	体-活動-行為-義務	1.3400-04-01-01
59112	1.3400	体-活動-行為-義務	1.3400-04-01-02
18232	1.3400/1.3630	体-活動-行為-義務/体-活動-待遇-人事	1.3400-04-01-03/1.3630-07-01-05
59554	1.3400	体-活動-行為-義務	1.3400-05-01-01
20115	1.3400	体-活動-行為-義務	1.3400-05-01-03
41902	1.3400	体-活動-行為-義務	1.3400-05-01-04
16957	1.3400	体-活動-行為-義務	1.3400-06-01-01
16936	1.3400	体-活動-行為-義務	1.3400-06-01-02
66162	1.3400	体-活動-行為-義務	1.3400-07-01-01
152774	1.3400	体-活動-行為-義務	1.3400-07-02-01
53184	1.3400	体-活動-行為-義務	1.3400-07-02-02
57504	1.3400	体-活動-行為-義務	1.3400-08-01-01
57476	1.3400	体-活動-行為-義務	1.3400-08-01-02
57501	1.3400/1.3421	体-活動-行為-義務/体-活動-行為-才能	1.3400-08-01-03/1.3421-01-06-02
60035	1.3400	体-活動-行為-義務	1.3400-08-01-04
61553	1.3400	体-活動-行為-義務	1.3400-08-01-05
38203	1.3400	体-活動-行為-義務	1.3400-08-02-03
38212	1.3400	体-活動-行為-義務	1.3400-08-02-04
21940	1.3400	体-活動-行為-義務	1.3400-08-02-05
194195	1.3400	体-活動-行為-義務	1.3400-08-02-06
3087	1.3400/1.3701	体-活動-行為-義務/体-活動-経済-所有	1.3400-09-01-01/1.3701-13-01-02
22856	1.3400	体-活動-行為-義務	1.3400-09-01-02
68027	1.3400	体-活動-行為-義務	1.3400-09-01-04
59898	1.3400/1.3770	体-活動-行為-義務/体-活動-経済-授受	1.3400-10-01-01/1.3770-23-02-03
33614	1.3400/1.3701/1.3770	体-活動-行為-義務/体-活動-経済-所有/体-活動-経済-授受	1.3400-10-01-02/1.3701-13-01-01/1.3770-23-02-01
104145	1.3400	体-活動-行為-義務	1.3400-10-01-03
33594	1.3400	体-活動-行為-義務	1.3400-10-01-04
29478	1.3400/1.3833	体-活動-行為-義務/体-活動-事業-興行	1.3400-10-02-01/1.3833-02-01-02
41349	1.3400/1.3770	体-活動-行為-義務/体-活動-経済-授受	1.3400-10-02-02/1.3770-23-01-01
38193	1.3400	体-活動-行為-義務	1.3400-10-02-03
8876	1.3400	体-活動-行為-義務	1.3400-10-02-05
86742	1.3400	体-活動-行為-義務	1.3400-10-03-01
2143	1.3400	体-活動-行為-義務	1.3400-10-04-01
40319	1.3400/1.4670	体-活動-行為-義務/体-生産物-機械-乗り物（空中・宇宙）	1.3400-10-04-02/1.4670-06-02-03
31572	1.3400	体-活動-行為-義務	1.3400-10-04-03
6295	1.3400	体-活動-行為-義務	1.3400-11-01-01
66383	1.3400/1.3701	体-活動-行為-義務/体-活動-経済-所有	1.3400-11-01-02/1.3701-13-01-03
46609	1.3400	体-活動-行為-義務	1.3400-11-01-03
61395	1.3400	体-活動-行為-義務	1.3400-11-02-02
20607	1.3400/1.3630	体-活動-行為-義務/体-活動-待遇-人事	1.3400-11-02-03/1.3630-07-02-02
11436	1.3400/1.3800	体-活動-行為-義務/体-活動-事業-事業・業務	1.3400-11-02-04/1.3800-06-02-07
11253	1.3401	体-活動-行為-権利	1.3401-01-01-01
11254	1.3401	体-活動-行為-権利	1.3401-01-01-01
11310	1.3401	体-活動-行為-権利	1.3401-01-01-02
11412	1.3401	体-活動-行為-権利	1.3401-01-01-03
52281	1.3401	体-活動-行為-権利	1.3401-01-01-05
52434	1.3401	体-活動-行為-権利	1.3401-01-01-06
17932	1.3401	体-活動-行為-権利	1.3401-01-02-01
21737	1.3401	体-活動-行為-権利	1.3401-01-02-02
26477	1.3401	体-活動-行為-権利	1.3401-01-02-03
9199	1.3401	体-活動-行為-権利	1.3401-01-02-04
57359	1.3401	体-活動-行為-権利	1.3401-01-02-05
20790	1.3401	体-活動-行為-権利	1.3401-01-02-06
11446	1.3401	体-活動-行為-権利	1.3401-02-01-01
11273	1.3401	体-活動-行為-権利	1.3401-02-01-02
39947	1.3401	体-活動-行為-権利	1.3401-02-01-03
26318	1.3401	体-活動-行為-権利	1.3401-02-01-04
18779	1.3401	体-活動-行為-権利	1.3401-03-01-01
36948	1.3401	体-活動-行為-権利	1.3401-03-03-01
56368	1.3401	体-活動-行為-権利	1.3401-03-03-02
93321	1.3401	体-活動-行為-権利	1.3401-03-03-03
58239	1.3401	体-活動-行為-権利	1.3401-03-04-01
65495	1.3401	体-活動-行為-権利	1.3401-03-04-02
67042	1.3401	体-活動-行為-権利	1.3401-03-04-03
65494	1.3401	体-活動-行為-権利	1.3401-03-04-04
57530	1.3401	体-活動-行為-権利	1.3401-03-04-05
58238	1.3401	体-活動-行為-権利	1.3401-04-01-01
4423	1.3401	体-活動-行為-権利	1.3401-04-01-02
139068	1.3401	体-活動-行為-権利	1.3401-04-01-03
62150	1.3401	体-活動-行為-権利	1.3401-04-01-04
12795	1.3401	体-活動-行為-権利	1.3401-04-01-05
49199	1.3401	体-活動-行為-権利	1.3401-04-01-06
57680	1.3401	体-活動-行為-権利	1.3401-04-02-01
51170	1.3401	体-活動-行為-権利	1.3401-04-02-02
9635	1.3401	体-活動-行為-権利	1.3401-04-02-03
42940	1.3401	体-活動-行為-権利	1.3401-05-01-01
40440	1.3401	体-活動-行為-権利	1.3401-05-01-04
86150	1.3401	体-活動-行為-権利	1.3401-05-01-06
16287	1.3401	体-活動-行為-権利	1.3401-06-01-01
54501	1.3401	体-活動-行為-権利	1.3401-06-02-04
33574	1.3401	体-活動-行為-権利	1.3401-06-03-03
19771	1.3401	体-活動-行為-権利	1.3401-07-01-01
66188	1.3401	体-活動-行為-権利	1.3401-07-01-02
196495	1.3401	体-活動-行為-権利	1.3401-08-03-05
57123	1.3401	体-活動-行為-権利	1.3401-08-05-02
30347	1.3401	体-活動-行為-権利	1.3401-08-08-02
83720	1.3401	体-活動-行為-権利	1.3401-08-09-01
13692	1.3401	体-活動-行為-権利	1.3401-08-09-03
93626	1.3401	体-活動-行為-権利	1.3401-08-09-04
48841	1.3401	体-活動-行為-権利	1.3401-09-01-01
46861	1.3401	体-活動-行為-権利	1.3401-09-01-02
3888	1.3401/1.3610	体-活動-行為-権利/体-活動-待遇-公式・公平	1.3401-10-01-01/1.3610-04-02-01
36822	1.3410	体-活動-行為-身上	1.3410-01-01-01
16364	1.3410	体-活動-行為-身上	1.3410-01-01-02
25523	1.3410	体-活動-行為-身上	1.3410-01-01-03
16398	1.3410	体-活動-行為-身上	1.3410-01-02-01
67918	1.3410	体-活動-行為-身上	1.3410-01-02-03
21321	1.3410/1.5701	体-活動-行為-身上/体-自然-生命-生	1.3410-01-03-02/1.5701-10-01-03
47003	1.3410	体-活動-行為-身上	1.3410-01-03-05/1.3410-01-03-06
60488	1.3410	体-活動-行為-身上	1.3410-01-04-01
60482	1.3410	体-活動-行為-身上	1.3410-01-04-02
2456	1.3410	体-活動-行為-身上	1.3410-01-04-03
63948	1.3410	体-活動-行為-身上	1.3410-01-04-04
63924	1.3410	体-活動-行為-身上	1.3410-01-04-05
47270	1.3410	体-活動-行為-身上	1.3410-01-04-06
47263	1.3410	体-活動-行為-身上	1.3410-01-04-07
58829	1.3410	体-活動-行為-身上	1.3410-01-04-08
29509	1.3410	体-活動-行為-身上	1.3410-01-05-01
36759	1.3410	体-活動-行為-身上	1.3410-02-01-02
17399	1.3410	体-活動-行為-身上	1.3410-02-01-03
149425	1.3410	体-活動-行為-身上	1.3410-02-01-04
36768	1.3410	体-活動-行為-身上	1.3410-02-02-02
36308	1.3410	体-活動-行為-身上	1.3410-02-02-03
36790	1.3410	体-活動-行為-身上	1.3410-02-03-01
66040	1.3410	体-活動-行為-身上	1.3410-03-01-02
65497	1.3410	体-活動-行為-身上	1.3410-03-01-03
6162	1.3410	体-活動-行為-身上	1.3410-03-02-02
48002	1.3410	体-活動-行為-身上	1.3410-03-02-03
68864	1.3410	体-活動-行為-身上	1.3410-03-02-04
15061	1.3410	体-活動-行為-身上	1.3410-03-03-01
86795	1.3410	体-活動-行為-身上	1.3410-03-04-01
23729	1.3410	体-活動-行為-身上	1.3410-03-04-03
52557	1.3410	体-活動-行為-身上	1.3410-04-01-01
8001	1.3410	体-活動-行為-身上	1.3410-04-02-01
11074	1.3410	体-活動-行為-身上	1.3410-05-01-01
40355	1.3410	体-活動-行為-身上	1.3410-05-01-02
52967	1.3410	体-活動-行為-身上	1.3410-05-01-03
20913	1.3410	体-活動-行為-身上	1.3410-05-01-04
40123	1.3410	体-活動-行為-身上	1.3410-05-01-05
33797	1.3410/1.5601	体-活動-行為-身上/体-自然-身体-頭・目鼻・顔	1.3410-05-01-06/1.5601-39-01-02
16967	1.3410	体-活動-行為-身上	1.3410-05-02-02
8051	1.3410	体-活動-行為-身上	1.3410-05-02-03
11493	1.3410	体-活動-行為-身上	1.3410-05-02-04
61171	1.3410	体-活動-行為-身上	1.3410-05-02-05
64645	1.3410	体-活動-行為-身上	1.3410-05-03-01
141345	1.3410	体-活動-行為-身上	1.3410-05-03-02
70167	1.3410/1.3421	体-活動-行為-身上/体-活動-行為-才能	1.3410-05-03-03/1.3421-10-03-01
57231	1.3410/1.3440	体-活動-行為-身上/体-活動-行為-犯罪・罪	1.3410-05-04-01/1.3440-02-02-01
11059	1.3410/1.3440	体-活動-行為-身上/体-活動-行為-犯罪・罪	1.3410-05-04-03/1.3440-02-02-02
8448	1.3410	体-活動-行為-身上	1.3410-06-01-01
36358	1.3410	体-活動-行為-身上	1.3410-06-03-01
31577	1.3410/3.1920	体-活動-行為-身上/相-関係-量-程度	1.3410-06-04-03/3.1920-15-01-03
20068	1.3410	体-活動-行為-身上	1.3410-07-01-01
12542	1.3410	体-活動-行為-身上	1.3410-07-01-02
34925	1.3410	体-活動-行為-身上	1.3410-07-02-01
52287	1.3410	体-活動-行為-身上	1.3410-07-02-02
194197	1.3410	体-活動-行為-身上	1.3410-07-03-01
58426	1.3410	体-活動-行為-身上	1.3410-07-03-02
48224	1.3410	体-活動-行為-身上	1.3410-07-03-03
61309	1.3410	体-活動-行為-身上	1.3410-07-03-04
26031	1.3410	体-活動-行為-身上	1.3410-07-03-05
51120	1.3410	体-活動-行為-身上	1.3410-07-03-06
66217	1.3410	体-活動-行為-身上	1.3410-07-03-07
20534	1.3410	体-活動-行為-身上	1.3410-07-04-01
63021	1.3410	体-活動-行為-身上	1.3410-09-01-05
370	1.3410	体-活動-行為-身上	1.3410-11-01-01
260320	1.3410	体-活動-行為-身上	1.3410-11-02-01
64929	1.3410/1.3790/3.3410	体-活動-行為-身上/体-活動-経済-貧富/相-活動-行為-身上	1.3410-12-01-01/1.3790-06-03-01/3.3410-01-04-07
11960	1.3410/3.3410	体-活動-行為-身上/相-活動-行為-身上	1.3410-12-01-02/3.3410-01-04-08
119890	1.3410	体-活動-行為-身上	1.3410-12-02-01
64845	1.3410/1.3790/3.3410/3.3790	体-活動-行為-身上/体-活動-経済-貧富/相-活動-行為-身上/相-活動-経済-貧富	1.3410-12-02-02/1.3790-01-03-01/3.3410-01-05-02/3.3790-01-02-01
